8.316089016516589995e-05,-7.207194264199667019e-04,2.419188543925629084e-02,2.499576575584142382e-02,6.336357056099470864e-01,-6.673923554973034550e-03,7.661507802833993352e-01,1.071178472137356147e-01,-1.906150548954421708e+01,-1.360398019831769645e+01,9.186066104366960872e+01,-7.780359512545001053e+02,-2.082845651274212742e+03,1.556746791193315948e+04,-1.436293525652273390e-03,1.776092441012864717e-02
-1.136954482728893233e-03,-2.120413291766030418e-03,2.616554263842087169e-02,2.714900144745800714e-02,6.337805738313151416e-01,-7.070118421488469362e-03,7.661051864168703096e-01,1.065600347443983187e-01,-2.095986305852931153e+01,-1.495049164349668480e+01,1.010214830649570388e+02,-7.788733825062201959e+02,-2.081233349807384457e+03,1.555629140846839618e+04,-1.609332806733509633e-03,1.880666018389803157e-02
-3.052978282320540238e-03,-4.218364177396293456e-03,2.759505120844463200e-02,2.876043710352038651e-02,6.339481257473844611e-01,-7.378039107070907127e-03,7.660311500959573472e-01,1.060736323643995949e-01,-2.285656605992022250e+01,-1.629348082874630776e+01,1.101778951869694936e+02,-7.797110793286830130e+02,-2.079621296619321129e+03,1.554511592631971507e+04,-1.867798608391309061e-03,1.961546925807494332e-02
-3.919541104618891152e-03,-5.264572497185819773e-03,2.753571922773922695e-02,2.888075062030615384e-02,6.340948344565163763e-01,-7.594850786992159153e-03,7.659629552623687943e-01,1.056731296159279243e-01,-2.475153837054451600e+01,-1.763283025628396672e+01,1.193299285878520806e+02,-7.805490623454579691e+02,-2.078009498530997007e+03,1.553394146990726767e+04,-2.100583090940290505e-03,2.015942805382383088e-02
-4.014906712472226559e-03,-5.527582289870109321e-03,2.643181614330308155e-02,2.794449172070096604e-02,6.341876088708001680e-01,-7.733226822303928237e-03,7.659282683966858185e-01,1.053573045806811825e-01,-2.664471742823422318e+01,-1.896847063323793137e+01,1.284776093523661871e+02,-7.813873514118190542e+02,-2.076397962118564465e+03,1.552276804354233172e+04,-2.220973807243347906e-03,2.045774461907830938e-02
-3.101174846635132605e-03,-4.774752804549478417e-03,2.523559720215578714e-02,2.690917516007013469e-02,6.342206110822643517e-01,-7.822723600847233255e-03,7.659345831789007297e-01,1.051058312581549109e-01,-2.853607631035241354e+01,-2.030037686711279221e+01,1.376209558930130754e+02,-7.822259656448735541e+02,-2.074786693722980544e+03,1.551159565143173313e+04,-2.207457915140790747e-03,2.058484231205456177e-02
-2.298965284757149754e-03,-4.117998637917617485e-03,2.460652842314070554e-02,2.642556177630117631e-02,6.342127125779933872e-01,-7.895916230988349327e-03,7.659698086594864952e-01,1.048910955872163348e-01,-3.042562526479889584e+01,-2.162855018244119165e+01,1.467599790251648244e+02,-7.830649234525108113e+02,-2.073175699459254247e+03,1.550042429768208967e+04,-2.100124534063621106e-03,2.063213611164199310e-02
-1.739709239197331520e-03,-3.687030263384436218e-03,2.438274968467049261e-02,2.633007070885759818e-02,6.341894082639577546e-01,-7.974563075081361752e-03,7.660155426855898009e-01,1.046918772096208233e-01,-3.231339550337563082e+01,-2.295299863245966776e+01,1.558946845389852740e+02,-7.839042425612176430e+02,-2.071564985225333203e+03,1.548925398630388190e+04,-1.957791617295832464e-03,2.066573227896193951e-02
-1.637286453811920717e-03,-3.700515148042232260e-03,2.487356888738426197e-02,2.693679758161457438e-02,6.341674441179094845e-01,-8.065623205267453272e-03,7.660591175493662863e-01,1.044989328307007193e-01,-3.419942106067561838e+01,-2.427372595103298281e+01,1.650250763768488582e+02,-7.847439400428053204e+02,-2.069954556710637462e+03,1.547808472121535669e+04,-1.820379692972312136e-03,2.071089486924857642e-02
-1.362083139414207653e-03,-3.529452986382639393e-03,2.544283441582916722e-02,2.761020426279759549e-02,6.341502234310948394e-01,-8.162287191246094323e-03,7.660973542314850615e-01,1.043154592072454978e-01,-3.608372907371651905e+01,-2.559072833149621573e+01,1.741511584636666612e+02,-7.855840323400896068e+02,-2.068344419404260861e+03,1.546691650624626891e+04,-1.697951846714735712e-03,2.075304480020132708e-02
-1.241407956215212841e-03,-3.502322969623250168e-03,2.567257392063062443e-02,2.793348893403866523e-02,6.341350799476482836e-01,-8.251122755021236127e-03,7.661313025188909442e-01,1.041510761047592659e-01,-3.796634125323222975e+01,-2.690399937479029191e+01,1.832729348515082961e+02,-7.864245352915655758e+02,-2.066734578602850888e+03,1.545574934514147026e+04,-1.587695104555303296e-03,2.075891003208238730e-02
-1.157023761867714395e-03,-3.502988445882982294e-03,2.543181265153787729e-02,2.777777733555314432e-02,6.341182433659579010e-01,-8.322330066156355746e-03,7.661631975374296744e-01,1.040132058536964305e-01,-3.984727745683338185e+01,-2.821353949833950381e+01,1.923904095431178973e+02,-7.872654641551163195e+02,-2.065125039418175675e+03,1.544458324156436174e+04,-1.482938194574333042e-03,2.070435475054433622e-02
-8.190609460089566442e-04,-3.239518102423918564e-03,2.494674237095210328e-02,2.736719952736706846e-02,6.340972336437806778e-01,-8.375323851705841760e-03,7.661950728196994520e-01,1.039021781412657192e-01,-4.172655858451627608e+01,-2.951936227025151993e+01,2.015035862324312177e+02,-7.881068336307930622e+02,-2.063515806784396318e+03,1.543341819910019512e+04,-1.377455318215457542e-03,2.058903208938408710e-02
-6.758770359563386759e-04,-3.164217971079076944e-03,2.433933924656300762e-02,2.682768018168574242e-02,6.340732815775957931e-01,-8.416978578688161933e-03,7.662266551135539228e-01,1.038120467697260380e-01,-4.360420872438625395e+01,-3.082149396296859933e+01,2.106124679391859331e+02,-7.889486578827030598e+02,-2.061906885465054984e+03,1.542225422125924160e+04,-1.272096237863994898e-03,2.043249352251483991e-02
-4.306922356170663196e-04,-2.977642178799391921e-03,2.421569983476165935e-02,2.676264977794398300e-02,6.340485841853586990e-01,-8.456373373236025087e-03,7.662571083404361438e-01,1.037348859336525847e-01,-4.548025338484623603e+01,-3.211996851692165222e+01,2.197170571782282309e+02,-7.897909505600412103e+02,-2.060298280059785156e+03,1.541109131147984408e+04,-1.169254784607152682e-03,2.025963064724323887e-02
-3.372523144730698880e-04,-2.938802294686403659e-03,2.374714858093057712e-02,2.634869856114391284e-02,6.340246097735545705e-01,-8.498585138639058040e-03,7.662858192834843818e-01,1.036658642812205017e-01,-4.735471757775532353e+01,-3.341482100273664457e+01,2.288173560957784503e+02,-7.906337248172965246e+02,-2.058689995010761777e+03,1.539992947313132754e+04,-1.070754344335430978e-03,2.008460561737797703e-02
-3.524706963605253596e-06,-2.650524933150348247e-03,2.383450464393807589e-02,2.648150487012482235e-02,6.340018990421896206e-01,-8.545969213405014628e-03,7.663126774925658191e-01,1.036023104726698368e-01,-4.922762509858951319e+01,-3.470608581167658713e+01,2.379133668438401799e+02,-7.914769933336687018e+02,-2.057082034608895356e+03,1.538876870951681121e+04,-9.769839301711957715e-04,1.991434621697127025e-02
1.474197736262201387e-05,-2.668960387448795005e-03,2.370981441363250938e-02,2.639351677844392965e-02,6.339814594117961777e-01,-8.596470642169966661e-03,7.663367789124090335e-01,1.035449231046178253e-01,-5.109899881802745369e+01,-3.599379470608023013e+01,2.470050914754027076e+02,-7.923207683317231158e+02,-2.055474402999785980e+03,1.537760902387589340e+04,-8.910280395580117948e-04,1.974474644674669918e-02
8.407032794150934296e-05,-2.630404934888707497e-03,2.336501497903003058e-02,2.607949024186024742e-02,6.339625626719448404e-01,-8.647210159015792513e-03,7.663585590070397524e-01,1.034951879245589040e-01,-5.296885946281462765e+01,-3.727797894018796399e+01,2.560925323267970839e+02,-7.931650615953155921e+02,-2.053867104189440852e+03,1.536645041938723625e+04,-8.116029826214002894e-04,1.956943824242079674e-02
2.611966747990510530e-04,-2.477529380143876463e-03,2.335732649148538134e-02,2.609605254642831038e-02,6.339435533008375145e-01,-8.697680887843627778e-03,7.663794304252344869e-01,1.034528404471068280e-01,-5.483722632902701122e+01,-3.855867163802259512e+01,2.651756920825204702e+02,-7.940098844868149399e+02,-2.052260142049769911e+03,1.535529289917104325e+04,-7.344190563128414782e-04,1.938777280679088860e-02
4.223762069721988428e-04,-2.336831497276516557e-03,2.292340691689306181e-02,2.568261462114177635e-02,6.339240702297064267e-01,-8.747288544100950691e-03,7.663997308265524389e-01,1.034176518565209923e-01,-5.670411887326952893e+01,-3.983590672911164177e+01,2.742545733321619537e+02,-7.948552479636510952e+02,-2.050653520323863177e+03,1.534413646629143841e+04,-6.587012021819496025e-04,1.919915690236715169e-02
5.340272196060575835e-04,-2.242209460794240654e-03,2.282084751161238614e-02,2.559708419201268612e-02,6.339050657793636745e-01,-8.796815997368855403e-03,7.664188443283639351e-01,1.033882907584024041e-01,-5.856955698947311362e+01,-4.110971963356875136e+01,2.833291786361204458e+02,-7.957011625942145656e+02,-2.049047242631063455e+03,1.533298112375875098e+04,-5.865148310598410639e-04,1.900683491240171344e-02
7.421599812332925830e-04,-2.044942715277009611e-03,2.246152563310764919e-02,2.524862832961794964e-02,6.338876165653617445e-01,-8.846880472685027946e-03,7.664360228401836395e-01,1.033636549465465210e-01,-6.043356010367423892e+01,-4.238014622596228520e+01,2.923995105933116747e+02,-7.965476385731332130e+02,-2.047441312471839410e+03,1.532182687453171275e+04,-5.202666458537645892e-04,1.881339105217423591e-02
5.258524816986436933e-04,-2.267354825261827696e-03,2.225683694096372914e-02,2.505004424792419901e-02,6.338723857282121399e-01,-8.898546784962756487e-03,7.664509008850511895e-01,1.033423001913265221e-01,-6.229614651812761394e+01,-4.364722279223807533e+01,3.014655720377444368e+02,-7.973946857359505884e+02,-2.045835733232466055e+03,1.531067372151955533e+04,-4.609850715523502182e-04,1.862244549826763684e-02
5.263589659986230972e-04,-2.267332039977203346e-03,2.212282615960991725e-02,2.491651716558574217e-02,6.338560870616095633e-01,-8.952884913011783727e-03,7.664663385702765730e-01,1.033230786676143098e-01,-6.415733156844933660e+01,-4.491098541720320725e+01,3.105273663338246024e+02,-7.982423135732295805e+02,-2.044230508189523334e+03,1.529952166758403655e+04,-3.994983356619577312e-04,1.843622839744604031e-02
7.821102898274054881e-04,-2.010593081970787118e-03,2.200917598328426192e-02,2.480187935508245192e-02,6.338348851481233615e-01,-9.009409720978649519e-03,7.664855079096467572e-01,1.033060263016431779e-01,-6.601713023346256648e+01,-4.617146864236558201e+01,3.195848968502256753e+02,-7.990905312441025217e+02,-2.042625640514217366e+03,1.528837071554138129e+04,-3.262560942851139788e-04,1.825293703768296125e-02
9.926178413951383499e-04,-1.796851972391089441e-03,2.192946651003325684e-02,2.471893632381948550e-02,6.338089581293502306e-01,-9.065909428870410139e-03,7.665081447827705174e-01,1.032921965246664658e-01,-6.787556069684731597e+01,-4.742870521508341142e+01,3.286381663299306410e+02,-7.999393475892912875e+02,-2.041021133276532737e+03,1.527722086816414594e+04,-2.428028582192571594e-04,1.806780245930564993e-02
1.410899080831151198e-03,-1.373753522308740005e-03,2.139670945713577702e-02,2.418136206027566779e-02,6.337818677889569541e-01,-9.120368014130349893e-03,7.665312285380003754e-01,1.032823248443406894e-01,-6.973264421707807514e+01,-4.868272761200682197e+01,3.376871769816055462e+02,-8.007887711436169411e+02,-2.039416989449221319e+03,1.526607212818300650e+04,-1.591519101032741641e-04,1.787775539839132552e-02
9.448664341071728867e-04,-1.831723080140779808e-03,2.139305948663762155e-02,2.416964900088557425e-02,6.337577124643224424e-01,-9.173980973875291156e-03,7.665515858964223606e-01,1.032747119325924251e-01,-7.158840262514013375e+01,-4.993357020868455720e+01,3.467319311087300093e+02,-8.016388101480192745e+02,-2.037813211911634653e+03,1.525492449828847930e+04,-8.506548028049338087e-05,1.768783080933543708e-02
1.055069456345129929e-03,-1.711503582416433510e-03,2.114905150928738167e-02,2.391562454804894641e-02,6.337325982428173576e-01,-9.227856596102906178e-03,7.665725257358679823e-01,1.032685981989769075e-01,-7.344285282581594743e+01,-5.118126760044189183e+01,3.557724318133776933e+02,-8.024894725611050035e+02,-2.036209803453407403e+03,1.524377798113257086e+04,-9.614331079657304537e-06,1.749967709343337036e-02
1.621383421298347232e-03,-1.136600592221967193e-03,2.087714581053391749e-02,2.363512982405423235e-02,6.337028372370775431e-01,-9.282292919349231439e-03,7.665971172950970525e-01,1.032638023253298898e-01,-7.529601159861012150e+01,-5.242585361368992380e+01,3.648086821866546074e+02,-8.033407660702442854e+02,-2.034606766777994380e+03,1.523263257933036220e+04,7.639529925215215469e-05,1.731314442688463087e-02
1.393275756390736746e-03,-1.353286855496109269e-03,2.069221216098212149e-02,2.343877477286896924e-02,6.336714209130919206e-01,-9.337417320796095183e-03,7.666229795533575642e-01,1.032596251033905954e-01,-7.714790002812837599e+01,-5.366736124176468081e+01,3.738406846298894379e+02,-8.041926981022314749e+02,-2.033004104506069552e+03,1.522148829546153502e+04,1.650511742385228230e-04,1.712995479241393934e-02
1.853965606573120895e-03,-8.828884168981916084e-04,2.072149007866199225e-02,2.345834410213330432e-02,6.336395801778099690e-01,-9.392838951474590664e-03,7.666491072122035844e-01,1.032560091193328311e-01,-7.899853884044360086e+01,-5.490582253350785891e+01,3.828684415884304713e+02,-8.050452758335285353e+02,-2.031401819178793176e+03,1.521034513207182681e+04,2.532186074028587369e-04,1.694968813625350249e-02
1.888486124630936415e-03,-8.385629620622475199e-04,2.066097452855725561e-02,2.338802361525043824e-02,6.336092040631576827e-01,-9.445583526879845759e-03,7.666736900335509031e-01,1.032550748807404689e-01,-8.084794875531251535e+01,-5.614126769936342498e+01,3.918919553226724020e+02,-8.058985062001071356e+02,-2.029799913260948870e+03,1.519920309167444793e+04,3.349967693543626094e-04,1.676537254119294523e-02
1.508004238884895444e-03,-1.207716528255163525e-03,2.009605046702597417e-02,2.281177123416603184e-02,6.335798686036969718e-01,-9.493384812963476596e-03,7.666968419158600723e-01,1.032587930452503883e-01,-8.269614861780351589e+01,-5.737372769284180407e+01,4.009112283858044066e+02,-8.067523959069052353e+02,-2.028198389143957911e+03,1.518806217675141488e+04,4.111093695106147572e-04,1.657119157370554735e-02
2.108713371246019510e-03,-5.948135092840880177e-04,1.994866561010538719e-02,2.265219249063549212e-02,6.335470736081484366e-01,-9.538971377223084622e-03,7.667224714170717270e-01,1.032655091098355765e-01,-8.454315485147940024e+01,-5.860323716462826837e+01,4.099262640178465062e+02,-8.076069514369121407e+02,-2.026597249148776882e+03,1.517692238975486362e+04,4.940704281865024132e-04,1.637273399934698753e-02
2.271156138316315735e-03,-4.182105922682253715e-04,1.970625379697974952e-02,2.239562052756429236e-02,6.335123674276179617e-01,-9.584424076632904257e-03,7.667495294670741979e-01,1.032733179160732900e-01,-8.638898736431340808e+01,-5.982983087503038178e+01,4.189370648049493298e+02,-8.084621790598985172e+02,-2.024996495528680271e+03,1.516578373310828283e+04,5.801129808698683244e-04,1.617588465103160164e-02
2.126646782578522216e-03,-5.472674348328645296e-04,1.934130262328863717e-02,2.201521684070002413e-02,6.334792958018312659e-01,-9.630505616814633366e-03,7.667752328081791635e-01,1.032810607223965255e-01,-8.823366740545333187e+01,-6.105354256854941042e+01,4.279436330335726666e+02,-8.093180848408039765e+02,-2.023396130471934839e+03,1.515464620920771267e+04,6.605764672069849722e-04,1.598400239146638424e-02
2.293496436211710753e-03,-3.631516686818647959e-04,1.924565787010598661e-02,2.190230597499956411e-02,6.334471024106913539e-01,-9.678761314059442650e-03,7.668003758549840621e-01,1.032873352138590772e-01,-9.007721346912215665e+01,-6.227440572762947824e+01,4.369459715908647013e+02,-8.101746746477954275e+02,-2.021796156104368038e+03,1.514350982042289252e+04,7.382673775258574971e-04,1.580093368902724463e-02
2.227036791217397969e-03,-4.111182151180913392e-04,1.895857157508483437e-02,2.159672658142032520e-02,6.334138242077375081e-01,-9.729668436693223593e-03,7.668266402195988984e-01,1.032916487629242236e-01,-9.191964271059229930e+01,-6.349245211931810218e+01,4.459440836269067177e+02,-8.110319541600102866e+02,-2.020196574491836600e+03,1.513237456909837056e+04,8.184526597285762426e-04,1.562738155045948277e-02
2.435050543018228708e-03,-1.846816564968145006e-04,1.887929740222444447e-02,2.149902960173948746e-02,6.333772956110108598e-01,-9.783407525508406796e-03,7.668558529582822914e-01,1.032936935407845203e-01,-9.376097217882335144e+01,-6.470771183409411265e+01,4.549379723996894995e+02,-8.118899288749958032e+02,-2.018597387642598960e+03,1.512124045755455700e+04,9.067095517430535977e-04,1.546335825346410210e-02
2.575711751702158478e-03,-2.373640680178811489e-05,1.874097705827989721e-02,2.134042521678384055e-02,6.333370893648937461e-01,-9.839025798424964539e-03,7.668883236057471020e-01,1.032938716638575477e-01,-9.560122046625586734e+01,-6.592021272621835237e+01,4.639276409087713091e+02,-8.127486041158568923e+02,-2.016998597509593310e+03,1.511010748808874814e+04,1.003606359863731465e-03,1.530659416196618848e-02
2.512963445204792739e-03,-6.713925055290169072e-05,1.878990232951683118e-02,2.137000502527452647e-02,6.332932183325762354e-01,-9.894558536791468392e-03,7.669239058562227207e-01,1.032933683813518216e-01,-9.744040736562959637e+01,-6.712998072270181638e+01,4.729130919203959138e+02,-8.136079850381236156e+02,-2.015400205992626979e+03,1.509897566297610319e+04,1.108426499679876715e-03,1.515241943566715196e-02
3.235131740665204980e-03,6.692915697085674576e-04,1.847649305455816710e-02,2.104233322551480462e-02,6.332453482396085409e-01,-9.947392694393330376e-03,7.669626515895574537e-01,1.032940916906457396e-01,-9.927855352610617956e+01,-6.833704061586594491e+01,4.818943279822597106e+02,-8.144680766363497924e+02,-2.013802214940479189e+03,1.508784498447058832e+04,1.220900615055469252e-03,1.499434409595478898e-02
3.200365327921599751e-03,6.506951670732406216e-04,1.796790503347152693e-02,2.051757519431988627e-02,6.331986673073948246e-01,-9.997282046540963488e-03,7.670003141827951287e-01,1.032957894365227197e-01,-1.011156832352997412e+02,-6.954141823983509596e+01,4.908713510990897362e+02,-8.153288837504528601e+02,-2.012204626152924448e+03,1.507671545480586792e+04,1.327383063866353951e-03,1.483375807783787748e-02
2.976975080480137072e-03,4.440132515158628709e-04,1.817143980376432350e-02,2.070440163272859596e-02,6.331556338857593502e-01,-1.004718482474924353e-02,7.670351578714836860e-01,1.032960015919684588e-01,-1.029518190558262773e+02,-7.074314131542298867e+01,4.998441638059239835e+02,-8.161904110718054426e+02,-2.010607441382672050e+03,1.506558707619619236e+04,1.423114285253437254e-03,1.467882770124652979e-02
3.416517465612450063e-03,8.979143982059630859e-04,1.810935466557305959e-02,2.062795773297954396e-02,6.331125661357038803e-01,-1.009662927780564760e-02,7.670701130102970389e-01,1.032955875372263133e-01,-1.047869789877511550e+02,-7.194223559568679605e+01,5.088127692609537007e+02,-8.170526631490866976e+02,-2.009010662337232816e+03,1.505445985083721644e+04,1.517582164746394654e-03,1.452655324934301953e-02
3.558549914297077111e-03,1.055293338799583990e-03,1.769020536582219250e-02,2.019346194131968475e-02,6.330690546809863983e-01,-1.014296540476203150e-02,7.671052449601586387e-01,1.032968315716180363e-01,-1.066211818618963321e+02,-7.313872524659113594e+01,5.177771703050312908e+02,-8.179156443939066321e+02,-2.007414290680711701e+03,1.504333378090680526e+04,1.610640143266723560e-03,1.436995635442814105e-02
3.654485458955350572e-03,1.165773350163276569e-03,1.749931399772148427e-02,1.998802610651356088e-02,6.330273572849806074e-01,-1.018665820589195921e-02,7.671387476664641714e-01,1.032992679166635924e-01,-1.084544476262545203e+02,-7.433263621146912214e+01,5.267373697526121532e+02,-8.187793590862088422e+02,-2.005818328035529930e+03,1.503220886856580910e+04,1.696701465611630743e-03,1.421107951295318313e-02
3.425981245711803153e-03,9.525072612750517306e-04,1.734082569787931752e-02,1.981429968231606872e-02,6.329876333762691765e-01,-1.022956683008620533e-02,7.671706490959723235e-01,1.033015349394336146e-01,-1.102867944024994387e+02,-7.552399553352084638e+01,5.356933708415483579e+02,-8.196438113794599758e+02,-2.004222775984080727e+03,1.502108511595879827e+04,1.776312966304468242e-03,1.405450603793650076e-02
3.796868902515822611e-03,1.335499442628477898e-03,1.729704515564714495e-02,1.975841461553448641e-02,6.329465725897918116e-01,-1.027252231844968423e-02,7.672037012521322197e-01,1.033033993491097313e-01,-1.121182376611266278e+02,-7.671282965315714364e+01,5.446451772547007977e+02,-8.205090053056384249e+02,-2.002627636070317749e+03,1.500996252521477618e+04,1.858327133587683345e-03,1.390090797217216796e-02
4.151972267679862084e-03,1.698783619756913691e-03,1.713732492839000615e-02,1.959051357631295259e-02,6.329046598665597489e-01,-1.031407514822453922e-02,7.672373518474003840e-01,1.033061339089783454e-01,-1.139487945138486538e+02,-7.789916331240171132e+01,5.535927922023594192e+02,-8.213749447800257713e+02,-2.001032909801284177e+03,1.499884109844786508e+04,1.940600522232448048e-03,1.374646128998011953e-02
3.752619088446062113e-03,1.312571038538413570e-03,1.703803616319164022e-02,1.947808421309928789e-02,6.328649476315387767e-01,-1.035233076153393300e-02,7.672689069444890153e-01,1.033112372558884218e-01,-1.157784832363230834e+02,-7.908302086706468970e+01,5.625362185954681991e+02,-8.222416336058104207e+02,-1.999438598648579728e+03,1.498772083775795909e+04,2.014777986200812134e-03,1.358708891258420502e-02
3.984132448938127596e-03,1.555686903255703874e-03,1.662168108673601694e-02,1.905012663241844109e-02,6.328248782385624827e-01,-1.038703735806514178e-02,7.673003916078866560e-01,1.033193688310878738e-01,-1.176073186756267432e+02,-8.026442821019323048e+01,5.714754600586695688e+02,-8.231090754785116133e+02,-1.997844704049771735e+03,1.497660174523135538e+04,2.087684242103998115e-03,1.342117309308476884e-02
3.983192346353966323e-03,1.567852094041036898e-03,1.648250683799529562e-02,1.889784709030822504e-02,6.327819492806087132e-01,-1.042021251750905111e-02,7.673340174072860176e-01,1.033292289979854950e-01,-1.194353154909916981e+02,-8.144341313187656795e+01,5.804105203666055104e+02,-8.239772739902290368e+02,-1.996251227409748935e+03,1.496548382294136900e+04,2.166273315978031310e-03,1.325305274779556806e-02
4.267111180191659851e-03,1.864272254244428613e-03,1.604423947730912112e-02,1.844707840325635409e-02,6.327355860718871794e-01,-1.045387743411093154e-02,7.673704509268861607e-01,1.033391775133008228e-01,-1.212624899160936991e+02,-8.262000357069760526e+01,5.893414029802131608e+02,-8.248462326337262311e+02,-1.994658170102024542e+03,1.495436707294890402e+04,2.252500596320808866e-03,1.308777816865242492e-02
4.058074388588909370e-03,1.672051042880537148e-03,1.597160710582495521e-02,1.835763045153332787e-02,6.326867342092749036e-01,-1.049027853911582535e-02,7.674091656017515417e-01,1.033470994377556074e-01,-1.230888598259319480e+02,-8.379422695529110854e+01,5.982681111053765335e+02,-8.257159548063540342e+02,-1.993065533469986804e+03,1.494325149730302292e+04,2.344659331589405912e-03,1.293158748145108693e-02
4.548596228016975329e-03,2.177785101369324617e-03,1.592585796697230244e-02,1.829666909361995358e-02,6.326343630602769830e-01,-1.052978087437839855e-02,7.674510838658047396e-01,1.033524081154224838e-01,-1.249144428131778852e+02,-8.496610850866194653e+01,6.071906479648994264e+02,-8.265864438138202104e+02,-1.991473318828100901e+03,1.493213709804147766e+04,2.445494745950100614e-03,1.278523452957165164e-02
4.748729833980571378e-03,2.391899789369920405e-03,1.600109829280825513e-02,1.835792833741890784e-02,6.325805094116492278e-01,-1.056949176872862967e-02,7.674943285072906018e-01,1.033568607562768554e-01,-1.267392586074530527e+02,-8.613567020452222778e+01,6.161090161841698318e+02,-8.274577028738106037e+02,-1.989881527463063094e+03,1.492102387719123180e+04,2.548509635708380919e-03,1.264225200179818973e-02
4.692396861090845049e-03,2.350800348364497951e-03,1.562187378371966175e-02,1.796347029644600884e-02,6.325279912743961841e-01,-1.060555342867958509e-02,7.675362678606406641e-01,1.033631462824531055e-01,-1.285633275308071006e+02,-8.730293271325567162e+01,6.250232181716304467e+02,-8.283297351194692055e+02,-1.988290160634910990e+03,1.490991183676896071e+04,2.645325317268455451e-03,1.249399871446821297e-02
