2.617057353513361218e+00,1.339226041081512664e+00,2.455114084739254299e+00
2.617503607904315466e+00,1.339169459204574197e+00,2.455497869667579991e+00
2.617917210550858798e+00,1.339107177500711066e+00,2.455849692204671086e+00
2.618331761131290403e+00,1.339036365379323801e+00,2.456202099620587109e+00
2.618770216600962542e+00,1.338958528227519373e+00,2.456577518769075930e+00
2.619249426404938852e+00,1.338878909073338619e+00,2.456992660754856228e+00
2.619780743812560875e+00,1.338795973344986789e+00,2.457459180814902222e+00
2.620326334078613595e+00,1.338710543050361634e+00,2.457940873913932567e+00
2.620833543295388424e+00,1.338623730004239842e+00,2.458386766403967805e+00
2.621303251090452591e+00,1.338535108612898261e+00,2.458797579291482460e+00
2.621756006554064822e+00,1.338446637550189111e+00,2.459192870972080058e+00
2.622201105852198566e+00,1.338360397145764047e+00,2.459581296086789770e+00
2.622661806817693897e+00,1.338274914330984444e+00,2.459985449138104130e+00
2.623157055134460069e+00,1.338187519703085249e+00,2.460423869660284257e+00
2.623666113503641206e+00,1.338095523738490611e+00,2.460876419424307127e+00
2.624164515421022248e+00,1.338002723692868878e+00,2.461319134473610060e+00
2.624643285175759733e+00,1.337907433899446108e+00,2.461743002346687970e+00
2.625096276347162583e+00,1.337805601651510967e+00,2.462141837652420673e+00
2.625523510884735678e+00,1.337695495347954067e+00,2.462515803442387075e+00
2.625959274598530513e+00,1.337576982848208251e+00,2.462898508734055802e+00
2.626467921429329166e+00,1.337456769619797647e+00,2.463352923690208307e+00
2.627016532031307250e+00,1.337351858682106931e+00,2.463847444065137893e+00
2.627536269481833830e+00,1.337267784866156273e+00,2.464315253686951923e+00
2.628017267556525649e+00,1.337189278361515132e+00,2.464746522654535976e+00
2.628482416201217919e+00,1.337096969620612752e+00,2.465163169825320022e+00
2.628944056826831410e+00,1.336983062713992254e+00,2.465576919066121864e+00
2.629426167072442588e+00,1.336849350966295535e+00,2.466011219106717167e+00
2.629894958498540269e+00,1.336708488136525652e+00,2.466433369935696174e+00
2.630305871074355206e+00,1.336575608107707147e+00,2.466799822976676104e+00
2.630674132403781229e+00,1.336453110697901181e+00,2.467124882149711151e+00
2.631056052926854516e+00,1.336336458446865993e+00,2.467462833595230443e+00
2.631464773927061351e+00,1.336218646103261687e+00,2.467826492208354150e+00
2.631874814927855688e+00,1.336097167287010778e+00,2.468191422494971476e+00
2.632281950301302409e+00,1.335970318033757209e+00,2.468553827823883218e+00
2.632674030139419141e+00,1.335841894301935229e+00,2.468902171269923951e+00
2.633041988401880751e+00,1.335712440233571829e+00,2.469227710441564305e+00
2.633411147856419277e+00,1.335579139769592416e+00,2.469554978954034752e+00
2.633803074917649756e+00,1.335443339638616944e+00,2.469905009070762159e+00
2.634209857266305743e+00,1.335313387985170408e+00,2.470270108947719034e+00
2.634630490261320013e+00,1.335191108729205434e+00,2.470649229770531807e+00
2.635068035494802174e+00,1.335066014366319775e+00,2.471045469566686137e+00
2.635515664037212602e+00,1.334935800371856551e+00,2.471452388935185152e+00
2.635967883571705528e+00,1.334807586199793228e+00,2.471864784935914106e+00
2.636434157975047654e+00,1.334678407845976578e+00,2.472291963213612664e+00
2.636896572281927753e+00,1.334541185630146343e+00,2.472716457843752824e+00
2.637342324616741784e+00,1.334395015795495354e+00,2.473125648983734770e+00
2.637773755785108420e+00,1.334246125515494485e+00,2.473521599458014641e+00
2.638192046984564332e+00,1.334097702903774607e+00,2.473905263964494949e+00
2.638598023253346359e+00,1.333949781550672675e+00,2.474277192484801713e+00
2.638990191977204969e+00,1.333804383393300652e+00,2.474635765500819762e+00
2.639370996398683111e+00,1.333658334835907233e+00,2.474983284902580571e+00
2.639750700063077105e+00,1.333511318291402459e+00,2.475329781831865361e+00
2.640145763193463946e+00,1.333362444740737729e+00,2.475691372077388319e+00
2.640555229819304905e+00,1.333212609189891928e+00,2.476067274447757871e+00
2.640987713429001627e+00,1.333059652212660762e+00,2.476466069378689738e+00
2.641452650835746763e+00,1.332905861602580622e+00,2.476897197449026589e+00
2.641941575954882993e+00,1.332756292599769354e+00,2.477352716946916722e+00
2.642420083941449338e+00,1.332609357699318542e+00,2.477799310471751948e+00
2.642833676706080936e+00,1.332464510844750816e+00,2.478183893812531569e+00
2.643152291558430900e+00,1.332320731059242647e+00,2.478476635314545096e+00
2.643402661411175192e+00,1.332176280967823701e+00,2.478702549529440358e+00
2.643644453624645063e+00,1.332023156770814953e+00,2.478918911447109963e+00
2.643929353564337781e+00,1.331849339997226211e+00,2.479175744067874110e+00
2.644249843302635572e+00,1.331658980080208776e+00,2.479466089882861990e+00
2.644575159323866664e+00,1.331468431744500025e+00,2.479760605444319310e+00
2.644883733070516829e+00,1.331288790714116654e+00,2.480038652229346496e+00
2.645190700614307389e+00,1.331120376662294325e+00,2.480314996104084901e+00
2.645526389535914902e+00,1.330956706832592484e+00,2.480619125770781697e+00
2.645881482077154789e+00,1.330793465571952883e+00,2.480942118727734513e+00
2.646233016720459741e+00,1.330624484651387718e+00,2.481261853521935290e+00
2.646586419040056093e+00,1.330447248752108402e+00,2.481583730651129027e+00
2.646964359541383871e+00,1.330266084237534230e+00,2.481929929567315174e+00
2.647372901652291777e+00,1.330091079022852618e+00,2.482306563187805182e+00
2.647818108318668262e+00,1.329918525295420206e+00,2.482719808644541004e+00
2.648289437391060819e+00,1.329735872371020200e+00,2.483159663819426211e+00
2.648734693891756642e+00,1.329544994522338763e+00,2.483575470956558728e+00
2.649114786049614700e+00,1.329359125981778078e+00,2.483929021915825430e+00
2.649437475294803335e+00,1.329183030641228447e+00,2.484227292964210854e+00
2.649723877295480978e+00,1.329012088922156387e+00,2.484490167005899863e+00
2.650009342359247455e+00,1.328839881874103179e+00,2.484751621574459612e+00
2.650323898274222767e+00,1.328659936511468409e+00,2.485040892759528219e+00
2.650675658071465435e+00,1.328464802033241687e+00,2.485366266447798456e+00
2.651032780950559165e+00,1.328258447586663227e+00,2.485697207673594811e+00
2.651372039548573589e+00,1.328050920923352196e+00,2.486011334798968520e+00
2.651685372636071847e+00,1.327851719409719022e+00,2.486300852716302412e+00
2.651970327097640023e+00,1.327666575875350974e+00,2.486563061639090133e+00
2.652242419032939225e+00,1.327491734262568501e+00,2.486812506893496977e+00
2.652532426348126027e+00,1.327318860158831493e+00,2.487078745256209533e+00
2.652873992033516259e+00,1.327135931274499026e+00,2.487394478286286681e+00
2.653289903744558309e+00,1.326934382372906063e+00,2.487782271594493722e+00
2.653749311177685311e+00,1.326720684375040316e+00,2.488212921848169668e+00
2.654184040107981257e+00,1.326508113779894193e+00,2.488620756230061293e+00
2.654572077996229851e+00,1.326298300328565771e+00,2.488984473203492698e+00
2.654899363661983536e+00,1.326091485304055073e+00,2.489290164977353559e+00
2.655169562406871187e+00,1.325889707987100596e+00,2.489540926167656654e+00
2.655425936039113921e+00,1.325693443658207960e+00,2.489778291042364256e+00
2.655689710347346466e+00,1.325503965228998604e+00,2.490022568641566902e+00
2.655972672412513003e+00,1.325317020682228231e+00,2.490285072943440259e+00
2.656287511822455816e+00,1.325122237620882215e+00,2.490578233177260348e+00
2.656629676136818219e+00,1.324915216123329520e+00,2.490897795770976142e+00
2.656987526495824703e+00,1.324696043835906778e+00,2.491232690238304404e+00
2.657337518845978241e+00,1.324471048872343681e+00,2.491560270334407079e+00
2.657665704437233156e+00,1.324249461711526799e+00,2.491867087361284927e+00
2.657976376223361914e+00,1.324035925284902326e+00,2.492157238506989891e+00
2.658279701416763618e+00,1.323828421267749800e+00,2.492440508811547328e+00
2.658597198495523006e+00,1.323623329704906260e+00,2.492737788355182893e+00
2.658922774421176527e+00,1.323415374687332946e+00,2.493043197907212072e+00
2.659236428369974981e+00,1.323200805362849897e+00,2.493337236744334273e+00
2.659531232633604247e+00,1.322978868241837969e+00,2.493612978612218534e+00
2.659814562750635325e+00,1.322749474703363681e+00,2.493877609564264297e+00
2.660091325460689493e+00,1.322518954192469121e+00,2.494136032105213285e+00
2.660373311150975972e+00,1.322294117297581284e+00,2.494399738119242649e+00
2.660676128892845327e+00,1.322077721663683203e+00,2.494683892698926986e+00
2.660990082880644092e+00,1.321870941601003713e+00,2.494979024284635916e+00
2.661286206984468716e+00,1.321676030682578551e+00,2.495256714560986744e+00
2.661561531597029795e+00,1.321491341789235108e+00,2.495513828802904399e+00
2.661848949628887517e+00,1.321304436331339982e+00,2.495782323882701714e+00
2.662181335468997379e+00,1.321104200908809645e+00,2.496094462174539341e+00
2.662540986005441646e+00,1.320896208501407765e+00,2.496433538926438267e+00
2.662880361785645356e+00,1.320691216884765540e+00,2.496753623037412329e+00
2.663177555248673833e+00,1.320488449892680771e+00,2.497033331226298447e+00
2.663443095435687358e+00,1.320285713520674697e+00,2.497282469912009528e+00
2.663700895727726614e+00,1.320078758756344506e+00,2.497523880063563961e+00
2.663965485518008158e+00,1.319860972168667823e+00,2.497771631707480733e+00
2.664232791300596759e+00,1.319630541641624077e+00,2.498021956768771812e+00
2.664495526820717330e+00,1.319392096212450571e+00,2.498267971840325341e+00
2.664763138470233272e+00,1.319150101901090721e+00,2.498518845624103424e+00
2.665053626188423674e+00,1.318906572684089396e+00,2.498792124797637459e+00
2.665373578466756044e+00,1.318666664394251287e+00,2.499094522088385339e+00
2.665703419472087443e+00,1.318431189144749993e+00,2.499407310939371296e+00
2.666010480713629782e+00,1.318198819630071572e+00,2.499698856753370890e+00
2.666275467176419500e+00,1.317970683516680674e+00,2.499950298643005997e+00
2.666505040260052528e+00,1.317746685218833091e+00,2.500167798773322847e+00
2.666720098780823722e+00,1.317525253681405273e+00,2.500371153446598438e+00
2.666932716994032226e+00,1.317303518463114553e+00,2.500571695420121365e+00
2.667152944129254521e+00,1.317081904821640004e+00,2.500778956429526190e+00
2.667392266041868520e+00,1.316864009411237157e+00,2.501004033383959158e+00
2.667643209855905972e+00,1.316648750567139592e+00,2.501239943400057619e+00
2.667903155898571299e+00,1.316428349683192556e+00,2.501484616102010339e+00
2.668166089950138709e+00,1.316198052414366160e+00,2.501732559541434142e+00
2.668404442483296446e+00,1.315963416729862390e+00,2.501957029449331404e+00
2.668617447145269495e+00,1.315731109630587481e+00,2.502157042695602129e+00
2.668821635258763703e+00,1.315503249666436281e+00,2.502348428478702314e+00
2.669026650278769619e+00,1.315276025540052185e+00,2.502540390508071422e+00
2.669249905094226438e+00,1.315046176175122428e+00,2.502749849595552245e+00
2.669495729643944326e+00,1.314814794329511649e+00,2.502981219985501049e+00
2.669761843660565681e+00,1.314584621901430106e+00,2.503232556637399409e+00
2.670042707675845506e+00,1.314357294692796607e+00,2.503498662915386141e+00
2.670333628433876783e+00,1.314127483223389348e+00,2.503774958853543620e+00
2.670637060803760399e+00,1.313891428104420056e+00,2.504063785368601192e+00
2.670948953146361049e+00,1.313649289060228931e+00,2.504361188446797115e+00
2.671241011565444801e+00,1.313405481158528287e+00,2.504639768071618366e+00
2.671503792744251093e+00,1.313166944424004390e+00,2.504890305006240769e+00
2.671760670411972072e+00,1.312934389315603800e+00,2.505135242148959662e+00
2.672032777876056198e+00,1.312700275809842054e+00,2.505395066386073566e+00
2.672323553792824491e+00,1.312459388799880999e+00,2.505673282999800744e+00
2.672617141622718240e+00,1.312212463474637048e+00,2.505954768772170826e+00
2.672910497893473902e+00,1.311959483084234490e+00,2.506236764725635613e+00
2.673206088450556628e+00,1.311700068000341668e+00,2.506521752194768915e+00
2.673484207808079827e+00,1.311439824230897555e+00,2.506790561992662703e+00
2.673712945311157441e+00,1.311184861196972529e+00,2.507011963035357560e+00
2.673890085075754541e+00,1.310935574751110888e+00,2.507183272057264656e+00
2.674048854241352302e+00,1.310684157917366033e+00,2.507336234910111372e+00
2.674233285555079664e+00,1.310425886366514137e+00,2.507513243533005198e+00
2.674461199528734845e+00,1.310165911635939207e+00,2.507731679580779360e+00
2.674698279846763338e+00,1.309913307203199873e+00,2.507958612414808552e+00
2.674918639009685517e+00,1.309672188904713819e+00,2.508169060770326642e+00
2.675150306714578541e+00,1.309436994572167334e+00,2.508390022356568938e+00
2.675422971761471480e+00,1.309198595799350384e+00,2.508650292335145693e+00
2.675748094447947700e+00,1.308947913726338230e+00,2.508961275958469184e+00
2.676112066782392773e+00,1.308684607419723811e+00,2.509310240887915100e+00
2.676494139753839985e+00,1.308413407246666438e+00,2.509677539994704443e+00
2.676866409313172657e+00,1.308143616979539292e+00,2.510036537083133013e+00
2.677191387740787576e+00,1.307884824129789791e+00,2.510351045272208648e+00
2.677447048490125159e+00,1.307643389395748645e+00,2.510599463996441294e+00
2.677664009956423286e+00,1.307415192257524561e+00,2.510810872112377190e+00
2.677884802124876451e+00,1.307188481907628486e+00,2.511025837818957829e+00
2.678123275961308281e+00,1.306955665940048528e+00,2.511257369606525902e+00
2.678375554696171168e+00,1.306712704283089721e+00,2.511501572009402494e+00
2.678627157533715497e+00,1.306455935842207206e+00,2.511744587852549060e+00
2.678877757280096805e+00,1.306184443093037384e+00,2.511986318255265527e+00
2.679125118971889652e+00,1.305910101718730232e+00,2.512224772992057709e+00
2.679371272615440169e+00,1.305640772609238942e+00,2.512461999882467101e+00
2.679627543980072968e+00,1.305375890075054057e+00,2.512708888247427996e+00
2.679897185658802528e+00,1.305109993644980371e+00,2.512968572569415748e+00
2.680167426327548785e+00,1.304838350231509514e+00,2.513228809973718114e+00
2.680434219224591796e+00,1.304561287095872046e+00,2.513485883602554427e+00
2.680702579302976840e+00,1.304280378310092692e+00,2.513744719971095609e+00
2.680959938744170934e+00,1.303999409286755951e+00,2.513993213714495578e+00
2.681182200740115373e+00,1.303725238444724432e+00,2.514207994949721581e+00
2.681359650192267186e+00,1.303462150266729624e+00,2.514379403487056130e+00
2.681512673663950519e+00,1.303204645426275343e+00,2.514526808176911210e+00
2.681671110916675982e+00,1.302949557884738985e+00,2.514678832269821918e+00
2.681848327765950835e+00,1.302699415894409185e+00,2.514848357720438798e+00
2.682040035017805302e+00,1.302450603234467374e+00,2.515031270109971739e+00
2.682245760270697055e+00,1.302198994619917727e+00,2.515227211728531476e+00
2.682463963584619471e+00,1.301953135305287113e+00,2.515434898629686611e+00
2.682705822513967941e+00,1.301715502567819538e+00,2.515665321317053227e+00
2.682981114855248705e+00,1.301478115488996723e+00,2.515927944211719058e+00
2.683276445573870017e+00,1.301235757362465773e+00,2.516209868636776648e+00
2.683568589855221731e+00,1.300986188060220927e+00,2.516488813859691476e+00
2.683845701318099852e+00,1.300725023217889076e+00,2.516753543205572541e+00
2.684099375904066331e+00,1.300447468612596857e+00,2.516996037184068946e+00
2.684320881746389720e+00,1.300155927042386805e+00,2.517207856381733944e+00
2.684523177569879682e+00,1.299854082490426554e+00,2.517401471302078697e+00
2.684712024581146661e+00,1.299551392327516597e+00,2.517582321885299734e+00
2.684893475240959226e+00,1.299261034615571520e+00,2.517756147737693073e+00
2.685072104120258984e+00,1.298989877008039473e+00,2.517927192902427613e+00
2.685260179577567019e+00,1.298735719143072620e+00,2.518107152260034010e+00
2.685475955441070095e+00,1.298488191256009561e+00,2.518313556117929064e+00
2.685719213729891752e+00,1.298237940619528352e+00,2.518546200376902799e+00
2.685959492430399109e+00,1.297979666931118770e+00,2.518775856399630531e+00
2.686169432728147566e+00,1.297713935663981522e+00,2.518976234689179972e+00
2.686353926178166152e+00,1.297442959575267452e+00,2.519152026837336855e+00
2.686524755857457425e+00,1.297169480320908619e+00,2.519314507150736571e+00
2.686690938504088688e+00,1.296896772345690785e+00,2.519472324238466232e+00
2.686859136631245981e+00,1.296627707542358676e+00,2.519631810737501532e+00
2.687036010572240841e+00,1.296359467466340787e+00,2.519799315548457042e+00
2.687231196388778720e+00,1.296090808174291453e+00,2.519984248639028479e+00
2.687453107009858400e+00,1.295821327283613655e+00,2.520194996220033179e+00
2.687706895701801990e+00,1.295549134095058452e+00,2.520436761407304882e+00
2.687996606163030489e+00,1.295276792629862506e+00,2.520713675482769034e+00
2.688315400278041611e+00,1.295006859041851976e+00,2.521019263291831347e+00
2.688648359699370882e+00,1.294737410926706245e+00,2.521339285161502630e+00
2.688979353841158382e+00,1.294467914614215731e+00,2.521658371395926856e+00
2.689300868671992362e+00,1.294195404537243910e+00,2.521969309566632678e+00
2.689609236052685315e+00,1.293917616166371687e+00,2.522268469034049332e+00
2.689898722122843644e+00,1.293635501952637545e+00,2.522550404239463528e+00
2.690162400571305401e+00,1.293350410339116463e+00,2.522808565185409080e+00
2.690399556582332874e+00,1.293062444879367945e+00,2.523042093321868240e+00
2.690621766762427480e+00,1.292773531365348116e+00,2.523261777410063189e+00
2.690842751425532864e+00,1.292482331273304474e+00,2.523480486585122140e+00
2.691057453352153850e+00,1.292187358602923108e+00,2.523693038771573693e+00
2.691244939591622476e+00,1.291890537728239918e+00,2.523878969792933358e+00
2.691408832496230641e+00,1.291594912455596766e+00,2.524041536613871983e+00
2.691566855508810807e+00,1.291304033059274214e+00,2.524197617305809160e+00
2.691729087515939423e+00,1.291015132702233670e+00,2.524356770930189064e+00
2.691905688832110233e+00,1.290720501430014266e+00,2.524528752246607333e+00
2.692105540500557836e+00,1.290418722371370119e+00,2.524722425032762008e+00
2.692319062708363742e+00,1.290116297077806173e+00,2.524929007079283583e+00
2.692533052290109197e+00,1.289822307062525431e+00,2.525136082905031554e+00
2.692757749889961083e+00,1.289538275417699831e+00,2.525353552071316177e+00
2.693005497999927833e+00,1.289261074688169417e+00,2.525593277010007132e+00
2.693271844884768562e+00,1.288989651442816076e+00,2.525851019405818576e+00
2.693550388028589815e+00,1.288718492754874934e+00,2.526120874140095562e+00
2.693841608566307944e+00,1.288446222373675676e+00,2.526403608618769780e+00
2.694134251795436086e+00,1.288173139724193117e+00,2.526688408035638211e+00
2.694415103241354359e+00,1.287902556499265216e+00,2.526962450571721863e+00
2.694677003306610530e+00,1.287637531501166555e+00,2.527218680404641482e+00
2.694913970632913269e+00,1.287374898367448894e+00,2.527451023820280529e+00
2.695127778182504041e+00,1.287110839431477416e+00,2.527660904669288389e+00
2.695339666899722708e+00,1.286843945851528392e+00,2.527868623762090206e+00
2.695571539839776598e+00,1.286571981469841086e+00,2.528095234623199961e+00
2.695823475580934048e+00,1.286290098505452173e+00,2.528340949309372920e+00
2.696072866714279481e+00,1.285995114820364993e+00,2.528584342069409630e+00
2.696292009282204472e+00,1.285690035256153108e+00,2.528798880838004415e+00
2.696456692953329348e+00,1.285381324291196004e+00,2.528961168240265067e+00
2.696559282152038772e+00,1.285073359316454722e+00,2.529063590382180315e+00
2.696620884484382419e+00,1.284768592059600145e+00,2.529125974436782887e+00
2.696670171224349932e+00,1.284471868530911776e+00,2.529175424451176379e+00
2.696746133427866621e+00,1.284179446902767641e+00,2.529249168956556382e+00
2.696875178430991227e+00,1.283882541844164615e+00,2.529372624773604805e+00
2.697048930873593875e+00,1.283578209383585911e+00,2.529538057848160548e+00
2.697241113320651529e+00,1.283269732435732724e+00,2.529720602106715788e+00
2.697434647771183247e+00,1.282961967614006493e+00,2.529904144423756218e+00
2.697622911333839024e+00,1.282660361636431157e+00,2.530082505317975183e+00
2.697805368743083854e+00,1.282366149674020628e+00,2.530255314919556575e+00
2.697982901012691226e+00,1.282075849153786917e+00,2.530423487735538046e+00
2.698155545245545017e+00,1.281781700933556145e+00,2.530586953689257790e+00
2.698341607211147242e+00,1.281480219443424495e+00,2.530763108676722606e+00
2.698579399358655095e+00,1.281169204211147772e+00,2.530988789190527832e+00
2.698889196545445124e+00,1.280852113454373997e+00,2.531283911853976054e+00
2.699247469425423152e+00,1.280541104667437091e+00,2.531626624557870908e+00
2.699606366882149278e+00,1.280249871484115509e+00,2.531971615843604528e+00
2.699926697569145606e+00,1.279981779789335805e+00,2.532281489573790623e+00
2.700204390551977252e+00,1.279730368423759312e+00,2.532552070105614561e+00
2.700459614248034157e+00,1.279486366922115037e+00,2.532802195175851256e+00
2.700718710245649135e+00,1.279240993547717586e+00,2.533056673941900705e+00
2.700991052653849422e+00,1.278985367650538274e+00,2.533324193324939078e+00
2.701267289985474829e+00,1.278712415770043132e+00,2.533595712562035196e+00
2.701534916736870073e+00,1.278421749727571166e+00,2.533859208389272144e+00
2.701782025316989966e+00,1.278117666269660280e+00,2.534103200623770480e+00
2.702001005534689693e+00,1.277805355269617138e+00,2.534320335902596089e+00
2.702191613976938633e+00,1.277491096545108507e+00,2.534510210356784032e+00
2.702362641780656993e+00,1.277179379346039978e+00,2.534681013363094149e+00
2.702529290730494527e+00,1.276867445552923419e+00,2.534847161208844124e+00
2.702711731280137197e+00,1.276551506167322270e+00,2.535028023828782118e+00
2.702917810774702279e+00,1.276234458407573991e+00,2.535231237945190230e+00
2.703141513982757260e+00,1.275918954642873748e+00,2.535451085583092290e+00
2.703369306385206450e+00,1.275604758146846818e+00,2.535674624615647854e+00
2.703585164384226580e+00,1.275291299547859136e+00,2.535886621596305179e+00
2.703765685974548916e+00,1.274980973803990558e+00,2.536064747162387611e+00
2.703887586463145531e+00,1.274677943639701772e+00,2.536186465040931814e+00
2.703955300816957230e+00,1.274382538941708054e+00,2.536255467697035026e+00
2.704008854078890689e+00,1.274085114159210441e+00,2.536309515209790977e+00
2.704102633849573945e+00,1.273774736073936653e+00,2.536400499212527304e+00
2.704260358107984263e+00,1.273451089340671194e+00,2.536551367726180395e+00
2.704464590279464620e+00,1.273122984650303380e+00,2.536745957110666083e+00
2.704689446591870716e+00,1.272797644372304804e+00,2.536960079164855664e+00
2.704911107604708764e+00,1.272479128650598312e+00,2.537171370604593079e+00
2.705103293147419485e+00,1.272167824022439886e+00,2.537354861949846718e+00
2.705255309196394897e+00,1.271864741395709597e+00,2.537500249655220141e+00
2.705373836423906386e+00,1.271567053681035953e+00,2.537613674153076371e+00
2.705476330008082186e+00,1.271269335353125696e+00,2.537711574441822382e+00
2.705588449741982870e+00,1.270964945796137391e+00,2.537818233548340352e+00
2.705730737223924098e+00,1.270647923228490184e+00,2.537953095004346515e+00
2.705900956651779765e+00,1.270321237561903516e+00,2.538114051465364618e+00
2.706091684354666071e+00,1.269996678837605808e+00,2.538294180492695951e+00
2.706301578329764368e+00,1.269681591497370921e+00,2.538492475105692758e+00
2.706527745417187436e+00,1.269376348330327531e+00,2.538706446381163051e+00
2.706763334998270487e+00,1.269076537172185715e+00,2.538929775695552227e+00
2.706999349098850427e+00,1.268775969315764751e+00,2.539153994307374873e+00
2.707229498648704435e+00,1.268473107131658395e+00,2.539373131102647285e+00
2.707452294589890229e+00,1.268170839592781540e+00,2.539585849377346882e+00
2.707662152122164656e+00,1.267868099652227576e+00,2.539786948962194923e+00
2.707854896767207808e+00,1.267559739102500638e+00,2.539972515396770270e+00
2.708021433188174676e+00,1.267244779520694253e+00,2.540133673692391181e+00
2.708150928205449226e+00,1.266925920459138544e+00,2.540259620573280142e+00
2.708244393219310542e+00,1.266604678740411272e+00,2.540350795332044331e+00
2.708314974548132081e+00,1.266280012732305282e+00,2.540419258825044935e+00
2.708392195583061657e+00,1.265950715517326852e+00,2.540492934667602398e+00
2.708515020883307756e+00,1.265616916902097655e+00,2.540609109245027142e+00
2.708704712338264375e+00,1.265280666478911797e+00,2.540788417397625398e+00
2.708950702691293344e+00,1.264946903451387383e+00,2.541021330343998130e+00
2.709218958475445582e+00,1.264620878949963556e+00,2.541275982597642091e+00
2.709471592684582042e+00,1.264303958066432587e+00,2.541516669715672805e+00
2.709688995249715404e+00,1.263993795077467341e+00,2.541724845607390204e+00
